,random_array,algorithm,time_taken
3344,477,merge1,0.00220489501953125
3345,477,partition_sort,0.0010101795196533203
3346,478,qs1,0.0018579959869384766
3347,478,qs2,0.002232074737548828
3348,478,qs3,0.002257823944091797
3349,478,qs4,0.002228260040283203
3350,478,qs5,0.0021979808807373047
3351,478,merge1,0.0021181106567382812
3352,478,partition_sort,0.001008749008178711
3353,479,qs1,0.0018322467803955078
3354,479,qs2,0.0021851062774658203
3355,479,qs3,0.002286195755004883
3356,479,qs4,0.002235889434814453
3357,479,qs5,0.0021827220916748047
3358,479,merge1,0.002151966094970703
3359,479,partition_sort,0.0010061264038085938
3360,480,qs1,0.0018467903137207031
3361,480,qs2,0.0021331310272216797
3362,480,qs3,0.0022950172424316406
3363,480,qs4,0.0023288726806640625
3364,480,qs5,0.0022258758544921875
3365,480,merge1,0.0021209716796875
3366,480,partition_sort,0.001001119613647461
3367,481,qs1,0.0017120838165283203
3368,481,qs2,0.0021390914916992188
3369,481,qs3,0.0021440982818603516
3370,481,qs4,0.0023050308227539062
3371,481,qs5,0.002293825149536133
3372,481,merge1,0.0022051334381103516
3373,481,partition_sort,0.0010077953338623047
3374,482,qs1,0.0018548965454101562
3375,482,qs2,0.002101898193359375
3376,482,qs3,0.002252817153930664
3377,482,qs4,0.0023500919342041016
3378,482,qs5,0.0022346973419189453
3379,482,merge1,0.002106189727783203
3380,482,partition_sort,0.0010061264038085938
3381,483,qs1,0.0018260478973388672
3382,483,qs2,0.0021331310272216797
3383,483,qs3,0.002257823944091797
3384,483,qs4,0.0023479461669921875
3385,483,qs5,0.002195119857788086
3386,483,merge1,0.002229928970336914
3387,483,partition_sort,0.0010077953338623047
3388,484,qs1,0.001712799072265625
3389,484,qs2,0.0022029876708984375
3390,484,qs3,0.0021581649780273438
3391,484,qs4,0.0021941661834716797
3392,484,qs5,0.0021860599517822266
3393,484,merge1,0.0021359920501708984
3394,484,partition_sort,0.0010259151458740234
3395,485,qs1,0.0018320083618164062
3396,485,qs2,0.0021779537200927734
3397,485,qs3,0.002299070358276367
3398,485,qs4,0.0021898746490478516
3399,485,qs5,0.002214193344116211
3400,485,merge1,0.002143383026123047
3401,485,partition_sort,0.0010151863098144531
3402,486,qs1,0.0018773078918457031
3403,486,qs2,0.0021660327911376953
3404,486,qs3,0.0022568702697753906
3405,486,qs4,0.0022017955780029297
3406,486,qs5,0.002268075942993164
3407,486,merge1,0.0021970272064208984
3408,486,partition_sort,0.0010061264038085938
3409,487,qs1,0.0018157958984375
3410,487,qs2,0.0021729469299316406
3411,487,qs3,0.0022399425506591797
3412,487,qs4,0.002254009246826172
3413,487,qs5,0.0021839141845703125
3414,487,merge1,0.002208709716796875
3415,487,partition_sort,0.0010170936584472656
3416,488,qs1,0.0019350051879882812
3417,488,qs2,0.002196073532104492
3418,488,qs3,0.0021371841430664062
3419,488,qs4,0.002357959747314453
3420,488,qs5,0.0021049976348876953
3421,488,merge1,0.00215911865234375
3422,488,partition_sort,0.0009930133819580078
3423,489,qs1,0.0018339157104492188
3424,489,qs2,0.002134084701538086
3425,489,qs3,0.0022809505462646484
3426,489,qs4,0.002283811569213867
3427,489,qs5,0.0021331310272216797
3428,489,merge1,0.0021407604217529297
3429,489,partition_sort,0.001013040542602539
3430,490,qs1,0.0018682479858398438
3431,490,qs2,0.002135038375854492
3432,490,qs3,0.0020928382873535156
3433,490,qs4,0.0022211074829101562
3434,490,qs5,0.002187013626098633
3435,490,merge1,0.002128124237060547
3436,490,partition_sort,0.0010123252868652344
3437,491,qs1,0.0018208026885986328
3438,491,qs2,0.0021851062774658203
3439,491,qs3,0.0022869110107421875
3440,491,qs4,0.002209186553955078
3441,491,qs5,0.0021381378173828125
3442,491,merge1,0.002191781997680664
3443,491,partition_sort,0.0010077953338623047
3444,492,qs1,0.0018301010131835938
3445,492,qs2,0.0022783279418945312
3446,492,qs3,0.002234935760498047
3447,492,qs4,0.0024881362915039062
3448,492,qs5,0.002251148223876953
3449,492,merge1,0.002172231674194336
3450,492,partition_sort,0.001009225845336914
3451,493,qs1,0.0018172264099121094
3452,493,qs2,0.002184152603149414
3453,493,qs3,0.0023479461669921875
3454,493,qs4,0.002328157424926758
3455,493,qs5,0.0022149085998535156
3456,493,merge1,0.0022127628326416016
3457,493,partition_sort,0.0010230541229248047
3458,494,qs1,0.0017659664154052734
3459,494,qs2,0.0021822452545166016
3460,494,qs3,0.002337932586669922
3461,494,qs4,0.002437114715576172
3462,494,qs5,0.0022382736206054688
3463,494,merge1,0.002117156982421875
3464,494,partition_sort,0.0010387897491455078
3465,495,qs1,0.0024170875549316406
3466,495,qs2,0.002418994903564453
3467,495,qs3,0.002225160598754883
3468,495,qs4,0.0022819042205810547
3469,495,qs5,0.0023109912872314453
3470,495,merge1,0.0022399425506591797
3471,495,partition_sort,0.0011990070343017578
3472,496,qs1,0.001953601837158203
3473,496,qs2,0.0026581287384033203
3474,496,qs3,0.002532958984375
3475,496,qs4,0.002354860305786133
3476,496,qs5,0.002209901809692383
3477,496,merge1,0.002332925796508789
3478,496,partition_sort,0.0011248588562011719
3479,497,qs1,0.0019409656524658203
3480,497,qs2,0.0023369789123535156
3481,497,qs3,0.0022919178009033203
3482,497,qs4,0.0023109912872314453
3483,497,qs5,0.00220489501953125
3484,497,merge1,0.002209901809692383
3485,497,partition_sort,0.0011272430419921875
3486,498,qs1,0.0019299983978271484
3487,498,qs2,0.002199888229370117
3488,498,qs3,0.0022149085998535156
3489,498,qs4,0.0024099349975585938
3490,498,qs5,0.002174854278564453
3491,498,merge1,0.002179861068725586
3492,498,partition_sort,0.0010280609130859375
3493,499,qs1,0.0018591880798339844
3494,499,qs2,0.0022339820861816406
3495,499,qs3,0.002340078353881836
3496,499,qs4,0.0023810863494873047
3497,499,qs5,0.0022401809692382812
3498,499,merge1,0.0021283626556396484
3499,499,partition_sort,0.0010170936584472656
3500,500,qs1,0.0018799304962158203
3501,500,qs2,0.0022351741790771484
3502,500,qs3,0.002328157424926758
3503,500,qs4,0.0022132396697998047
3504,500,qs5,0.002218008041381836
3505,500,merge1,0.002145051956176758
3506,500,partition_sort,0.0010349750518798828
3507,501,qs1,0.001796722412109375
3508,501,qs2,0.002187967300415039
3509,501,qs3,0.0022478103637695312
3510,501,qs4,0.002383708953857422
3511,501,qs5,0.0022411346435546875
3512,501,merge1,0.0021708011627197266
3513,501,partition_sort,0.0010061264038085938
3514,502,qs1,0.0018050670623779297
3515,502,qs2,0.0022881031036376953
3516,502,qs3,0.0021600723266601562
3517,502,qs4,0.002315998077392578
3518,502,qs5,0.0021619796752929688
3519,502,merge1,0.0021331310272216797
3520,502,partition_sort,0.0010046958923339844
3521,503,qs1,0.0017788410186767578
3522,503,qs2,0.0021941661834716797
3523,503,qs3,0.0023581981658935547
3524,503,qs4,0.002213001251220703
3525,503,qs5,0.002151966094970703
3526,503,merge1,0.002125978469848633
3527,503,partition_sort,0.001010894775390625
3528,504,qs1,0.001786947250366211
3529,504,qs2,0.0023810863494873047
3530,504,qs3,0.0023543834686279297
3531,504,qs4,0.0022971630096435547
3532,504,qs5,0.0021944046020507812
3533,504,merge1,0.0021119117736816406
3534,504,partition_sort,0.0010118484497070312
3535,505,qs1,0.0017828941345214844
3536,505,qs2,0.002209901809692383
3537,505,qs3,0.002274036407470703
3538,505,qs4,0.0024137496948242188
3539,505,qs5,0.002162933349609375
3540,505,merge1,0.002125978469848633
3541,505,partition_sort,0.0010030269622802734
3542,506,qs1,0.0017979145050048828
3543,506,qs2,0.0022821426391601562
3544,506,qs3,0.002259969711303711
3545,506,qs4,0.0022139549255371094
3546,506,qs5,0.0021677017211914062
3547,506,merge1,0.002160310745239258
3548,506,partition_sort,0.0010080337524414062
3549,507,qs1,0.00177001953125
3550,507,qs2,0.0022668838500976562
3551,507,qs3,0.002209186553955078
3552,507,qs4,0.002274036407470703
3553,507,qs5,0.002254009246826172
3554,507,merge1,0.0021071434020996094
3555,507,partition_sort,0.0010077953338623047
3556,508,qs1,0.0018091201782226562
3557,508,qs2,0.0022492408752441406
3558,508,qs3,0.0022530555725097656
3559,508,qs4,0.0022208690643310547
3560,508,qs5,0.002214193344116211
3561,508,merge1,0.0021119117736816406
3562,508,partition_sort,0.0010027885437011719
3563,509,qs1,0.0019297599792480469
3564,509,qs2,0.002231121063232422
3565,509,qs3,0.002213001251220703
3566,509,qs4,0.002351045608520508
3567,509,qs5,0.002190113067626953
3568,509,merge1,0.0021331310272216797
3569,509,partition_sort,0.0010030269622802734
3570,510,qs1,0.0018379688262939453
3571,510,qs2,0.0021469593048095703
3572,510,qs3,0.0021860599517822266
3573,510,qs4,0.002162933349609375
3574,510,qs5,0.0021810531616210938
3575,510,merge1,0.002146005630493164
3576,510,partition_sort,0.0010051727294921875
3577,511,qs1,0.0018510818481445312
3578,511,qs2,0.002258777618408203
3579,511,qs3,0.0021820068359375
3580,511,qs4,0.0023250579833984375
3581,511,qs5,0.0021610260009765625
3582,511,merge1,0.002142190933227539
3583,511,partition_sort,0.001004934310913086
3584,512,qs1,0.0018148422241210938
3585,512,qs2,0.0021109580993652344
3586,512,qs3,0.002125263214111328
3587,512,qs4,0.002310037612915039
3588,512,qs5,0.002162933349609375
3589,512,merge1,0.0021109580993652344
3590,512,partition_sort,0.0010631084442138672
3591,513,qs1,0.0019049644470214844
3592,513,qs2,0.0021371841430664062
3593,513,qs3,0.0024209022521972656
3594,513,qs4,0.002341747283935547
3595,513,qs5,0.0022079944610595703
3596,513,merge1,0.0021359920501708984
3597,513,partition_sort,0.0010612010955810547
3598,514,qs1,0.0018239021301269531
3599,514,qs2,0.0022089481353759766
3600,514,qs3,0.0023343563079833984
3601,514,qs4,0.0023469924926757812
3602,514,qs5,0.0021631717681884766
3603,514,merge1,0.0021440982818603516
3604,514,partition_sort,0.0010030269622802734
3605,515,qs1,0.0018200874328613281
3606,515,qs2,0.002332925796508789
3607,515,qs3,0.0022301673889160156
3608,515,qs4,0.0023851394653320312
3609,515,qs5,0.002249002456665039
3610,515,merge1,0.002176046371459961
3611,515,partition_sort,0.0010039806365966797
3612,516,qs1,0.0017862319946289062
3613,516,qs2,0.0022020339965820312
3614,516,qs3,0.002162933349609375
3615,516,qs4,0.0023059844970703125
3616,516,qs5,0.002262115478515625
3617,516,merge1,0.002131938934326172
3618,516,partition_sort,0.0010058879852294922
3619,517,qs1,0.001814126968383789
3620,517,qs2,0.002218961715698242
3621,517,qs3,0.0022749900817871094
3622,517,qs4,0.0025908946990966797
3623,517,qs5,0.002249002456665039
3624,517,merge1,0.0022268295288085938
3625,517,partition_sort,0.0010182857513427734
3626,518,qs1,0.0018260478973388672
3627,518,qs2,0.0022270679473876953
3628,518,qs3,0.002334117889404297
3629,518,qs4,0.0022530555725097656
3630,518,qs5,0.0021600723266601562
3631,518,merge1,0.0021271705627441406
3632,518,partition_sort,0.0010080337524414062
3633,519,qs1,0.0018279552459716797
3634,519,qs2,0.0021789073944091797
3635,519,qs3,0.002270936965942383
3636,519,qs4,0.0023832321166992188
3637,519,qs5,0.002248048782348633
3638,519,merge1,0.0021250247955322266
3639,519,partition_sort,0.0010020732879638672
3640,520,qs1,0.0018610954284667969
3641,520,qs2,0.00226593017578125
3642,520,qs3,0.0022041797637939453
3643,520,qs4,0.0022759437561035156
3644,520,qs5,0.0021851062774658203
3645,520,merge1,0.0021140575408935547
3646,520,partition_sort,0.0010318756103515625
3647,521,qs1,0.0017359256744384766
3648,521,qs2,0.0022568702697753906
3649,521,qs3,0.0022559165954589844
3650,521,qs4,0.002167940139770508
3651,521,qs5,0.0021889209747314453
3652,521,merge1,0.0021240711212158203
3653,521,partition_sort,0.0010008811950683594
3654,522,qs1,0.0017552375793457031
3655,522,qs2,0.002145051956176758
3656,522,qs3,0.002122163772583008
3657,522,qs4,0.0021982192993164062
3658,522,qs5,0.002179861068725586
3659,522,merge1,0.002089977264404297
3660,522,partition_sort,0.0009946823120117188
3661,523,qs1,0.001811981201171875
3662,523,qs2,0.0021209716796875
3663,523,qs3,0.0021467208862304688
3664,523,qs4,0.0023670196533203125
3665,523,qs5,0.002070903778076172
3666,523,merge1,0.0021331310272216797
3667,523,partition_sort,0.001010894775390625
3668,524,qs1,0.0017647743225097656
3669,524,qs2,0.0022208690643310547
3670,524,qs3,0.002216815948486328
3671,524,qs4,0.0023508071899414062
3672,524,qs5,0.0021469593048095703
3673,524,merge1,0.002129077911376953
3674,524,partition_sort,0.0010099411010742188
3675,525,qs1,0.001775979995727539
3676,525,qs2,0.0021529197692871094
3677,525,qs3,0.0021479129791259766
3678,525,qs4,0.0023539066314697266
3679,525,qs5,0.0021750926971435547
3680,525,merge1,0.0021409988403320312
3681,525,partition_sort,0.0010139942169189453
3682,526,qs1,0.0018038749694824219
3683,526,qs2,0.002176046371459961
3684,526,qs3,0.0021839141845703125
3685,526,qs4,0.0024890899658203125
3686,526,qs5,0.002254009246826172
3687,526,merge1,0.002132415771484375
3688,526,partition_sort,0.001009225845336914
3689,527,qs1,0.001814126968383789
3690,527,qs2,0.002167940139770508
3691,527,qs3,0.0022656917572021484
3692,527,qs4,0.002476930618286133
3693,527,qs5,0.002257108688354492
3694,527,merge1,0.0021109580993652344
3695,527,partition_sort,0.0010061264038085938
3696,528,qs1,0.0018570423126220703
3697,528,qs2,0.002148866653442383
3698,528,qs3,0.002165079116821289
3699,528,qs4,0.0023050308227539062
3700,528,qs5,0.0022017955780029297
3701,528,merge1,0.002187013626098633
3702,528,partition_sort,0.0010099411010742188
3703,529,qs1,0.0018341541290283203
3704,529,qs2,0.0022690296173095703
3705,529,qs3,0.0021860599517822266
3706,529,qs4,0.0023071765899658203
3707,529,qs5,0.002234220504760742
3708,529,merge1,0.002104043960571289
3709,529,partition_sort,0.001008749008178711
3710,530,qs1,0.001722097396850586
3711,530,qs2,0.0021500587463378906
3712,530,qs3,0.002167940139770508
3713,530,qs4,0.0022771358489990234
3714,530,qs5,0.002157926559448242
3715,530,merge1,0.0021178722381591797
3716,530,partition_sort,0.0010068416595458984
3717,531,qs1,0.0018172264099121094
3718,531,qs2,0.0022521018981933594
3719,531,qs3,0.0023627281188964844
3720,531,qs4,0.00220489501953125
3721,531,qs5,0.0022199153900146484
3722,531,merge1,0.002126932144165039
3723,531,partition_sort,0.0010061264038085938
3724,532,qs1,0.0017490386962890625
3725,532,qs2,0.002140045166015625
3726,532,qs3,0.002187013626098633
3727,532,qs4,0.002471923828125
3728,532,qs5,0.002173900604248047
3729,532,merge1,0.0021080970764160156
3730,532,partition_sort,0.0010039806365966797
3731,533,qs1,0.0018138885498046875
3732,533,qs2,0.002218008041381836
3733,533,qs3,0.002171039581298828
3734,533,qs4,0.0023450851440429688
3735,533,qs5,0.002165079116821289
3736,533,merge1,0.0021979808807373047
3737,533,partition_sort,0.001132965087890625
3738,534,qs1,0.0023670196533203125
3739,534,qs2,0.003317117691040039
3740,534,qs3,0.0032198429107666016
3741,534,qs4,0.0025110244750976562
3742,534,qs5,0.0021932125091552734
3743,534,merge1,0.0021669864654541016
3744,534,partition_sort,0.001033782958984375
3745,535,qs1,0.001968860626220703
3746,535,qs2,0.0026140213012695312
3747,535,qs3,0.0024650096893310547
3748,535,qs4,0.0024738311767578125
3749,535,qs5,0.002151966094970703
3750,535,merge1,0.0022051334381103516
3751,535,partition_sort,0.0010311603546142578
3752,536,qs1,0.0018100738525390625
3753,536,qs2,0.0023779869079589844
3754,536,qs3,0.00232696533203125
3755,536,qs4,0.0023429393768310547
3756,536,qs5,0.002185821533203125
3757,536,merge1,0.002137899398803711
3758,536,partition_sort,0.0010251998901367188
3759,537,qs1,0.0018239021301269531
3760,537,qs2,0.0021979808807373047
3761,537,qs3,0.002117156982421875
3762,537,qs4,0.0022788047790527344
3763,537,qs5,0.002195119857788086
3764,537,merge1,0.002126932144165039
3765,537,partition_sort,0.001013040542602539
3766,538,qs1,0.0018157958984375
3767,538,qs2,0.002279996871948242
3768,538,qs3,0.0023322105407714844
3769,538,qs4,0.0027341842651367188
3770,538,qs5,0.0022373199462890625
3771,538,merge1,0.0021309852600097656
3772,538,partition_sort,0.0010077953338623047
3773,539,qs1,0.0017800331115722656
3774,539,qs2,0.0022249221801757812
3775,539,qs3,0.0021600723266601562
3776,539,qs4,0.0024912357330322266
3777,539,qs5,0.002183198928833008
3778,539,merge1,0.0021789073944091797
3779,539,partition_sort,0.0010161399841308594
3780,540,qs1,0.0018029212951660156
3781,540,qs2,0.0021610260009765625
3782,540,qs3,0.002267122268676758
3783,540,qs4,0.0023338794708251953
3784,540,qs5,0.002174854278564453
3785,540,merge1,0.0021109580993652344
3786,540,partition_sort,0.001016855239868164
3787,541,qs1,0.0018527507781982422
3788,541,qs2,0.002321004867553711
3789,541,qs3,0.0021588802337646484
3790,541,qs4,0.002683877944946289
3791,541,qs5,0.002210855484008789
3792,541,merge1,0.002151966094970703
3793,541,partition_sort,0.0010099411010742188
3794,542,qs1,0.0018031597137451172
3795,542,qs2,0.002312183380126953
3796,542,qs3,0.002277851104736328
3797,542,qs4,0.00228118896484375
3798,542,qs5,0.002209186553955078
3799,542,merge1,0.002134084701538086
3800,542,partition_sort,0.001013040542602539
3801,543,qs1,0.0017580986022949219
3802,543,qs2,0.0021886825561523438
3803,543,qs3,0.002148866653442383
3804,543,qs4,0.002330780029296875
3805,543,qs5,0.002162933349609375
3806,543,merge1,0.002134084701538086
3807,543,partition_sort,0.001007080078125
3808,544,qs1,0.0017719268798828125
3809,544,qs2,0.0022470951080322266
3810,544,qs3,0.002218961715698242
3811,544,qs4,0.0023870468139648438
3812,544,qs5,0.0021381378173828125
3813,544,merge1,0.0021550655364990234
3814,544,partition_sort,0.0010089874267578125
3815,545,qs1,0.0018548965454101562
3816,545,qs2,0.0022618770599365234
3817,545,qs3,0.0021522045135498047
3818,545,qs4,0.0022220611572265625
3819,545,qs5,0.002202272415161133
3820,545,merge1,0.002145051956176758
3821,545,partition_sort,0.0010061264038085938
3822,546,qs1,0.0018570423126220703
3823,546,qs2,0.0022106170654296875
3824,546,qs3,0.0021529197692871094
3825,546,qs4,0.0023140907287597656
3826,546,qs5,0.002227783203125
3827,546,merge1,0.002135038375854492
3828,546,partition_sort,0.001007080078125
3829,547,qs1,0.0018529891967773438
3830,547,qs2,0.0021588802337646484
3831,547,qs3,0.002068042755126953
3832,547,qs4,0.0023360252380371094
3833,547,qs5,0.0022149085998535156
3834,547,merge1,0.0021429061889648438
3835,547,partition_sort,0.001010894775390625
3836,548,qs1,0.0019190311431884766
3837,548,qs2,0.0021562576293945312
3838,548,qs3,0.002603769302368164
3839,548,qs4,0.0025339126586914062
3840,548,qs5,0.0021288394927978516
3841,548,merge1,0.0021491050720214844
3842,548,partition_sort,0.0010178089141845703
3843,549,qs1,0.001863241195678711
3844,549,qs2,0.002247333526611328
3845,549,qs3,0.0021610260009765625
3846,549,qs4,0.0024309158325195312
3847,549,qs5,0.0021009445190429688
3848,549,merge1,0.002177000045776367
3849,549,partition_sort,0.001009225845336914
3850,550,qs1,0.0018758773803710938
3851,550,qs2,0.0023910999298095703
3852,550,qs3,0.002321004867553711
3853,550,qs4,0.002377033233642578
3854,550,qs5,0.0022110939025878906
3855,550,merge1,0.002218008041381836
3856,550,partition_sort,0.0010099411010742188
3857,551,qs1,0.0017769336700439453
3858,551,qs2,0.0022430419921875
3859,551,qs3,0.002262115478515625
3860,551,qs4,0.002577066421508789
3861,551,qs5,0.002244710922241211
3862,551,merge1,0.002201080322265625
3863,551,partition_sort,0.0010149478912353516
3864,552,qs1,0.00185394287109375
3865,552,qs2,0.002137899398803711
3866,552,qs3,0.0021932125091552734
3867,552,qs4,0.0024492740631103516
3868,552,qs5,0.0023360252380371094
3869,552,merge1,0.0021767616271972656
3870,552,partition_sort,0.0010030269622802734
3871,553,qs1,0.0018239021301269531
3872,553,qs2,0.0022559165954589844
3873,553,qs3,0.002205371856689453
3874,553,qs4,0.0022840499877929688
3875,553,qs5,0.0021812915802001953
3876,553,merge1,0.002148866653442383
3877,553,partition_sort,0.0010039806365966797
3878,554,qs1,0.0017628669738769531
3879,554,qs2,0.0021698474884033203
3880,554,qs3,0.0022420883178710938
3881,554,qs4,0.0023751258850097656
3882,554,qs5,0.0022020339965820312
3883,554,merge1,0.002131938934326172
3884,554,partition_sort,0.0010056495666503906
3885,555,qs1,0.0018029212951660156
3886,555,qs2,0.0022499561309814453
3887,555,qs3,0.002309083938598633
3888,555,qs4,0.002343893051147461
3889,555,qs5,0.002235889434814453
3890,555,merge1,0.0021300315856933594
3891,555,partition_sort,0.0010068416595458984
3892,556,qs1,0.0017862319946289062
3893,556,qs2,0.002290010452270508
3894,556,qs3,0.002162933349609375
3895,556,qs4,0.002248048782348633
3896,556,qs5,0.002111196517944336
3897,556,merge1,0.0021820068359375
3898,556,partition_sort,0.001008749008178711
3899,557,qs1,0.0017709732055664062
3900,557,qs2,0.002229928970336914
3901,557,qs3,0.0021598339080810547
3902,557,qs4,0.0021829605102539062
3903,557,qs5,0.0022878646850585938
3904,557,merge1,0.0022139549255371094
3905,557,partition_sort,0.001004934310913086
3906,558,qs1,0.0017290115356445312
3907,558,qs2,0.0021958351135253906
3908,558,qs3,0.002184152603149414
3909,558,qs4,0.002229928970336914
3910,558,qs5,0.002275705337524414
3911,558,merge1,0.002145051956176758
3912,558,partition_sort,0.0010051727294921875
3913,559,qs1,0.0018062591552734375
3914,559,qs2,0.002195119857788086
3915,559,qs3,0.002134084701538086
3916,559,qs4,0.002569913864135742
3917,559,qs5,0.002286195755004883
3918,559,merge1,0.002135038375854492
3919,559,partition_sort,0.0009999275207519531
3920,560,qs1,0.0018198490142822266
3921,560,qs2,0.0022542476654052734
3922,560,qs3,0.002135753631591797
3923,560,qs4,0.0024459362030029297
3924,560,qs5,0.0021049976348876953
3925,560,merge1,0.002151966094970703
3926,560,partition_sort,0.001001119613647461
3927,561,qs1,0.0017757415771484375
3928,561,qs2,0.002184152603149414
3929,561,qs3,0.002234220504760742
3930,561,qs4,0.0021538734436035156
3931,561,qs5,0.0021598339080810547
3932,561,merge1,0.0021440982818603516
3933,561,partition_sort,0.0010061264038085938
3934,562,qs1,0.0018150806427001953
3935,562,qs2,0.0022377967834472656
3936,562,qs3,0.0021390914916992188
3937,562,qs4,0.0022721290588378906
3938,562,qs5,0.0021390914916992188
3939,562,merge1,0.002237081527709961
3940,562,partition_sort,0.0010061264038085938
3941,563,qs1,0.001798868179321289
3942,563,qs2,0.002214193344116211
3943,563,qs3,0.0022242069244384766
3944,563,qs4,0.002202272415161133
3945,563,qs5,0.0022351741790771484
3946,563,merge1,0.0021140575408935547
3947,563,partition_sort,0.0010042190551757812
3948,564,qs1,0.0018849372863769531
3949,564,qs2,0.002187013626098633
3950,564,qs3,0.0022530555725097656
3951,564,qs4,0.0023550987243652344
3952,564,qs5,0.0022139549255371094
3953,564,merge1,0.002232074737548828
3954,564,partition_sort,0.0009958744049072266
3955,565,qs1,0.0017600059509277344
3956,565,qs2,0.002207040786743164
3957,565,qs3,0.0022971630096435547
3958,565,qs4,0.002396106719970703
3959,565,qs5,0.002197265625
3960,565,merge1,0.002118825912475586
3961,565,partition_sort,0.0010068416595458984
3962,566,qs1,0.0018398761749267578
3963,566,qs2,0.0022230148315429688
3964,566,qs3,0.002409219741821289
3965,566,qs4,0.0023412704467773438
3966,566,qs5,0.0021839141845703125
3967,566,merge1,0.0020880699157714844
3968,566,partition_sort,0.0009930133819580078
3969,567,qs1,0.0017468929290771484
3970,567,qs2,0.0021791458129882812
3971,567,qs3,0.0022017955780029297
3972,567,qs4,0.002235889434814453
3973,567,qs5,0.0021560192108154297
3974,567,merge1,0.0021338462829589844
3975,567,partition_sort,0.0010020732879638672
3976,568,qs1,0.0019137859344482422
3977,568,qs2,0.0022859573364257812
3978,568,qs3,0.0022149085998535156
3979,568,qs4,0.0023097991943359375
3980,568,qs5,0.0022127628326416016
3981,568,merge1,0.0022192001342773438
3982,568,partition_sort,0.0010139942169189453
3983,569,qs1,0.0017960071563720703
3984,569,qs2,0.002286195755004883
3985,569,qs3,0.0022971630096435547
3986,569,qs4,0.0023169517517089844
3987,569,qs5,0.0021889209747314453
3988,569,merge1,0.0021538734436035156
3989,569,partition_sort,0.0010330677032470703
3990,570,qs1,0.0017311573028564453
3991,570,qs2,0.0022509098052978516
3992,570,qs3,0.002138853073120117
3993,570,qs4,0.0022041797637939453
3994,570,qs5,0.002192974090576172
3995,570,merge1,0.002134084701538086
3996,570,partition_sort,0.001016855239868164
3997,571,qs1,0.0017559528350830078
3998,571,qs2,0.002293109893798828
3999,571,qs3,0.002168893814086914
4000,571,qs4,0.0022377967834472656
4001,571,qs5,0.0021600723266601562
4002,571,merge1,0.002123117446899414
4003,571,partition_sort,0.0009987354278564453
4004,572,qs1,0.0018410682678222656
4005,572,qs2,0.002249002456665039
4006,572,qs3,0.002259969711303711
4007,572,qs4,0.0022439956665039062
4008,572,qs5,0.0021932125091552734
4009,572,merge1,0.002135038375854492
4010,572,partition_sort,0.001010894775390625
4011,573,qs1,0.0018968582153320312
4012,573,qs2,0.0022420883178710938
4013,573,qs3,0.0021800994873046875
4014,573,qs4,0.002370119094848633
4015,573,qs5,0.002218961715698242
4016,573,merge1,0.0021224021911621094
4017,573,partition_sort,0.0010120868682861328
4018,574,qs1,0.0017671585083007812
4019,574,qs2,0.002331972122192383
4020,574,qs3,0.002176046371459961
4021,574,qs4,0.002249002456665039
4022,574,qs5,0.002222776412963867
4023,574,merge1,0.002190828323364258
4024,574,partition_sort,0.0010042190551757812
4025,575,qs1,0.0018999576568603516
4026,575,qs2,0.0021810531616210938
4027,575,qs3,0.0021393299102783203
4028,575,qs4,0.0022771358489990234
4029,575,qs5,0.0021882057189941406
4030,575,merge1,0.002112150192260742
4031,575,partition_sort,0.0010046958923339844
4032,576,qs1,0.001767873764038086
4033,576,qs2,0.0022170543670654297
4034,576,qs3,0.002234935760498047
4035,576,qs4,0.0021638870239257812
4036,576,qs5,0.002282857894897461
4037,576,merge1,0.002221822738647461
4038,576,partition_sort,0.0010058879852294922
4039,577,qs1,0.0018010139465332031
4040,577,qs2,0.0022437572479248047
4041,577,qs3,0.0021619796752929688
4042,577,qs4,0.002312898635864258
4043,577,qs5,0.0022530555725097656
4044,577,merge1,0.0021829605102539062
4045,577,partition_sort,0.0010039806365966797
4046,578,qs1,0.0017399787902832031
4047,578,qs2,0.0022301673889160156
4048,578,qs3,0.0022630691528320312
4049,578,qs4,0.002289295196533203
4050,578,qs5,0.0023140907287597656
4051,578,merge1,0.0022552013397216797
4052,578,partition_sort,0.0010099411010742188
4053,579,qs1,0.0018889904022216797
4054,579,qs2,0.0023000240325927734
4055,579,qs3,0.0023124217987060547
4056,579,qs4,0.002228975296020508
4057,579,qs5,0.002209901809692383
4058,579,merge1,0.0022559165954589844
4059,579,partition_sort,0.000982046127319336
4060,580,qs1,0.0018091201782226562
4061,580,qs2,0.002237081527709961
4062,580,qs3,0.0022411346435546875
4063,580,qs4,0.0022211074829101562
4064,580,qs5,0.002135038375854492
4065,580,merge1,0.002228975296020508
4066,580,partition_sort,0.0010170936584472656
4067,581,qs1,0.0018391609191894531
4068,581,qs2,0.0022382736206054688
4069,581,qs3,0.0024161338806152344
4070,581,qs4,0.0024199485778808594
4071,581,qs5,0.002223968505859375
4072,581,merge1,0.0021638870239257812
4073,581,partition_sort,0.0010387897491455078
4074,582,qs1,0.0018358230590820312
4075,582,qs2,0.0021991729736328125
4076,582,qs3,0.002354860305786133
4077,582,qs4,0.0026988983154296875
4078,582,qs5,0.0022051334381103516
4079,582,merge1,0.002207040786743164
4080,582,partition_sort,0.0010380744934082031
4081,583,qs1,0.0018601417541503906
4082,583,qs2,0.0022449493408203125
